,Open,High,Low,Close,Profitable
318,120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,0.0
319,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,0.0
320,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,0.0
321,151.2100067138672,151.74000549316406,148.83999633789062,151.47999572753906,0.0
322,148.8300018310547,152.5,148.1300048828125,152.4600067138672,0.0
323,123.27999877929688,123.44000244140625,121.5,121.72000122070312,0.0
324,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,0.0
325,137.64999389648438,138.17999267578125,137.2100067138672,137.72999572753906,0.0
326,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,0.0
327,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,0.0
328,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,0.0
329,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,0.0
330,202.0,203.16000366210938,201.74000549316406,203.1199951171875,0.0
331,128.14999389648438,128.57000732421875,125.27999877929688,126.18000030517578,0.0
332,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,0.0
333,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,0.0
334,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,0.0
335,189.9600067138672,190.11000061035156,186.1999969482422,188.05999755859375,0.0
336,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,0.0
337,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,0.0
338,328.3800048828125,328.6300048828125,326.3999938964844,326.6199951171875,0.0
339,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,0.0
340,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,0.0
341,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,0.0
342,146.10000610351562,146.47999572753906,143.9600067138672,145.8800048828125,0.0
343,271.4100036621094,273.1700134277344,266.0,267.70001220703125,0.0
344,128.27999877929688,128.67999267578125,127.37999725341797,127.37999725341797,0.0
345,116.29000091552734,116.75,115.91999816894531,116.0,0.0
346,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,0.0
347,126.7300033569336,126.87000274658203,125.69000244140625,125.70999908447266,0.0
348,460.2200012207031,462.2300109863281,460.0799865722656,461.8999938964844,0.0
349,122.18000030517578,124.13999938964844,120.37000274658203,123.93000030517578,0.0
350,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,0.0
351,129.0,130.0800018310547,128.55999755859375,129.14999389648438,0.0
352,297.6300048828125,297.8599853515625,295.45001220703125,297.0,0.0
353,168.13999938964844,169.5,167.97000122070312,169.33999633789062,0.0
354,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,0.0
